essay_id_comp,qbin,lbin
81720D00C09E,0,0
8172F9426183,0,1
8175DAF201D2,0,1
8182360CC270,0,0
8192F4D79528,0,1
81A41F6CFC71,0,1
81A723D57718,0,1
81AD1F069407,0,0
81B5E59B9ACB,0,1
81BCB1DE23B7,0,0
81C5893C9CF5,0,0
81C85E0925CC,2,1
81D05263142A,0,0
81E073241214,0,1
81EB648B5B51,2,0
81EFE876B2CE,0,0
81F8C7B45A58,0,0
81FD42FF7DBF,1,0
8201C5613F2C,1,0
82069370B661,2,1
821096176D61,2,1
821366C0A216,0,0
82177357AAB8,0,0
822440E5EF9F,1,0
82280B54C392,2,1
822A901609CD,0,0
823A09BFA77B,2,0
823C62BADB7E,0,0
823D54325D65,0,1
823E2D5A4722,1,0
82457B1EB82B,0,0
8248E7E6E2A0,0,1
824DAEDF9E75,2,0
824F5CC94C0F,0,1
8252036912DC,1,1
826100BD96F9,1,1
82618B162AAC,0,0
826C0231C0BE,2,0
8279663F8F18,0,1
827C8F96A128,2,1
827DB1A83F7A,2,0
8281BBB80A67,0,1
82894F0260CF,0,1
828F31F78F78,0,1
828FE7B8D02C,2,0
8290407C0F6B,0,0
8296F0F59F3D,0,0
829A1FD8A7EF,0,0
829D60F08792,1,0
82A577255345,1,1
82BBC3EC5C3A,0,1
82C8D991C949,2,1
82CBA25E2806,0,1
82D51CA85C5C,2,0
82DC5A71EDBA,0,0
82E1E80B9F3B,2,1
82E21B844F8E,0,1
82EA455D26AA,0,1
82EA4B643F77,2,1
82EB399A8961,1,1
82F18DAE70E4,0,0
82F1B8436E48,0,1
82F7210163B5,2,1
830F3C15936F,2,0
831456662FB5,1,1
8315EB545E9D,2,1
8315F09ED7A6,1,0
831F54B2B19D,1,1
8327864CB51A,2,1
832BF7151D40,0,1
8331F4B3ADFC,0,0
833696A5748C,2,1
833EF924344E,0,1
83460DEC7009,1,0
836389DC45F4,0,0
836FC7F5F535,2,1
837A4ADE887E,0,1
83821661B8F5,2,0
8386ED5577DF,2,0
8387BDBA7F9B,0,1
83882CA03A48,2,0
838A96E95C09,0,1
838FEC2EF38E,0,0
8391AA01FFCF,2,1
8398E04E5365,0,0
839908CBDB40,0,1
839F4F7F7DD7,1,1
839FBFBB7054,0,0
83A08732498F,0,1
83A7376E9454,0,0
83AAAD315F57,0,0
83AE9B85F6FD,2,0
83B0293B9D2F,2,0
83B1E7A4E840,0,0
83B32016A5D1,1,0
83B913544D0A,0,1
83BB96F966DB,2,1
83BE91B3EF1F,2,0
83C27F297E94,0,1
83CAAFEF8194,0,0
83D78B6382F4,2,0
83D8EED426D9,1,0
83D933BD5B81,0,1
83E0907005B6,0,0
83EC644E325D,2,1
83ED986D8BC0,2,0
83F4F29E9662,0,0
83FA1948A3F4,2,1
840A520F0D99,1,0
840ADB958D7C,0,1
840BD934198B,0,0
841618F63777,0,1
84187E561424,2,0
841F9E15D42E,2,0
842D4576CB4E,2,1
842FD7CFFDDB,0,0
84305C417C4B,2,1
8430D63288D2,0,1
84367AEE6898,0,0
843F8AFA3905,0,0
844406CFDCD9,0,1
844CC1FA570F,0,1
845A0E7E3013,1,0
845A6CB0C648,0,1
845CC4EB2039,0,0
846655D3F807,0,1
84705C9E9180,2,0
847AF2857FBF,0,1
8484FA8389A3,0,1
848CD0BA745D,2,0
849228E9ADD8,2,0
84969F34483A,0,1
8498B3A8642D,0,1
849911F5126B,0,1
849BE041D1C8,0,0
84A0AE362A83,2,0
84A55E13EEC1,2,0
84A5803E6C6A,2,0
84A786DDC40D,0,0
84A96D976445,0,1
84B1E0E85878,0,1
84C2FE4B60BC,0,0
84C6F616721B,0,0
84CBD44248F2,0,1
84D2A6C75C67,0,1
84D460E228D7,2,0
84D821F541E7,0,0
84D827C2D12A,0,1
84D8BC64E749,0,0
84DA3A4E84CC,2,1
84DC56271CF8,1,1
84E693790A66,2,1
84EC5D05E3E2,2,1
85004BC426B1,0,1
8501E9EDF0FD,2,1
8508D4805CEC,0,1
85150B337E02,0,0
851CDCC848DF,0,0
851FFB9D96E1,2,0
8521B650F8A9,0,1
852F3C1EE704,1,1
85344BC765F7,0,0
853F856CA64C,0,0
8542D5615740,0,1
8554C275A365,0,1
855FF8C43FAE,0,1
8563982CE8C7,0,1
856462BFBBB1,0,1
85783DD810EF,0,0
857D1D3BC2C6,2,1
857F8C1E0A0A,0,0
857FAF7C385C,0,1
85800ECFE568,1,0
85808F0851D8,0,1
8586AF2475F3,0,1
858A41A513AF,1,0
858C24FE7A08,0,1
8593D649EBE4,0,1
859DCEBAAEC4,1,1
85A263A129B5,2,0
85ACDB1C7BE4,0,1
85B0876A1FBA,1,0
85B3B76C4384,2,0
85B3EE483BEF,0,1
85B5621E1876,0,0
85B700BA5A7C,1,1
85C5BA416D54,0,1
85C8AC30C12F,1,0
85CC7B182ED6,0,1
85D7C9ADFE4F,2,0
85DB79959EEB,2,1
85E2FCE046E8,2,1
85E46E4774B2,0,1
85E48EAD158A,2,1
85E4A10D0918,0,0
85EB8DC94BD0,0,0
85EF5F2BDA22,0,0
85F4C57672EA,0,0
85F85936F1E6,0,1
86002C63D9C4,1,0
86052928ECB9,2,1
860691D518C6,0,1
860738F5857F,2,0
860E4F40B57D,0,1
861588AA9001,1,0
861B660C2E86,0,0
8621C5C419CE,0,0
8624013087D0,0,0
86245BB1A314,2,0
8624720F50AA,2,1
862995E50ECE,2,1
862FEAF83C5B,0,1
8644441AB019,0,0
864557850F63,2,0
864AF793CBA7,1,1
864B67B1FF46,0,1
864C2D595DF7,2,0
864E45D7BD5B,0,0
864EE35A4744,0,0
8650490FD98E,1,0
86542460611A,0,1
865E665B13F7,0,1
866B61E17B7D,0,0
866DC580CBF3,0,1
867777EC86C8,0,1
8679D5C9C9C7,0,0
867A58ACE30E,2,1
8680D4F9266D,0,1
86887AB8BE18,1,0
868D445794AB,0,1
869367F8A718,1,1
86A24627502D,0,1
86A362AFF89F,0,0
86A511A55117,0,1
86A99FA674E5,2,1
86B56FCAE0E5,1,1
86B8E74548F4,1,1
86BB790A5875,0,1
86C3087B78A3,1,0
86C3CBD25A60,0,0
86D1F207868B,0,1
86D78A2CD591,0,1
86D79F272847,2,0
86DACAE7097F,2,1
86DC4C84C053,2,0
86E5ADAE8206,2,0
86FB71F29A12,0,1
86FE14E918D1,0,1
86FF8C35A885,0,0
87055E1EDAC2,1,1
871097AE113C,0,0
8711A8190E5D,0,1
871287046F85,0,1
87186C957B20,0,0
871B7DB49A3F,2,0
871CE2BE3370,1,1
87251EF8082E,2,0
87258EA0A73C,0,0
8726B24BA724,2,1
8727FFFF8441,1,0
872A3AAEC127,2,0
872AED166FA6,1,1
872D2382D49E,2,0
872F02B58AA6,1,1
87301169FEAA,2,0
87328D07C574,2,0
8737264DDCD4,1,0
8742BE58A671,0,1
8745FC479838,0,0
8751DABF6F73,0,1
876A650B692E,2,1
876BE44293AE,0,0
876EB8B99AC6,0,1
877D7E614694,1,0
877E5E24D71D,2,0
8783D7E09D7E,2,1
878757F074DB,0,0
878EF77AEFED,0,0
8793444EF088,1,1
87947A34CAEA,0,1
87958B77E2DC,2,0
879899ED7AEF,0,0
8799ED61A608,0,1
879F973C6DF6,0,1
87A2153DC6CF,0,0
87A3A28A5EB8,0,1
87A8B315A26E,0,0
87A974F87B12,0,1
87AF2FEABA83,0,1
87B3B5E45156,0,1
87B5969668D7,0,0
87B830921FBA,1,1
87B9974CE965,0,1
87C4CE3E96BE,0,1
87C607A0EF62,2,0
87C7180CD212,0,1
87CA45AA5B23,0,1
87D07D40F15E,0,0
87D436B64CB4,0,1
87DC9D17D46E,2,0
87E637213D66,2,1
87F69F495958,0,0
87F826CDE47A,2,0
8805BDE4E251,1,0
880E4340D062,1,0
880F6C543080,2,1
8812C76524F0,0,0
8814CF59BC3B,1,1
881C594055EB,2,0
8822513C8D85,1,1
88273D2F8BB4,0,1
883880ACBA01,1,1
883D374AC02F,0,1
883E45198895,0,0
884190375DAB,2,1
8846B3225DEB,0,0
884E6C7D3160,1,1
885CBDD4A297,0,0
886AA758F248,0,1
886FED68C229,2,0
8871239EBCA5,2,0
88816FFD8A5C,2,1
8882BE4360A5,1,1
88860671767F,0,0
8886AD6E3BF1,0,1
888D36BD7FD3,2,0
888EFFEEF4A6,0,1
88910DE4976E,0,1
88990A944CC0,2,0
88A4F79B5203,2,0
88B0F016492E,2,0
88C4EAEB95A1,0,1
88C9F52F748F,0,1
88D0417284B4,2,1
88FA9C1FF56D,0,0
88FC05DDCC92,2,1
88FCD4D35128,1,1
88FD7FAAFA90,0,0
890BA90FED9D,2,0
890E9CBF7BF8,2,0
89152EA3528E,0,0
891AEC9CAFC5,0,0
891C3503DD33,0,1
8925498D8C36,0,1
8930F3F9E554,0,0
89326D7277B1,0,0
893B6A0CDB2D,0,1
8945D160056D,2,1
89593AEC5E89,0,1
896B223BF708,2,0
896F322AE281,0,0
897004C788FB,2,0
8971626EE759,1,0
8975E6D0380E,0,0
89822D57FE56,0,0
898BBCB60510,2,1
898C54B54558,0,0
898FBF6ECEEE,0,1
8999E5263723,1,1
899C33966AE0,0,1
899D394E518E,1,1
89A1E2B6F0A1,2,1
89A31DD6C8E1,0,1
89AB334EE7ED,0,0
89B939843B8D,0,1
89BA155355E4,1,1
89BED1950DFE,0,1
89C191C7957C,0,0
89C55AA2CA12,0,0
89C921B360F7,0,0
89CD5C5D9180,0,1
89DD12847D93,0,1
89DF30396BAE,0,0
89E1708E4BCA,0,0
89E1BF0D40C8,0,1
89E1CF43B214,0,0
89E73E0B8EF5,0,1
89ECFD2A6D68,0,0
89EEA7194D7C,0,0
8A00BBFCFABB,2,1
8A06243FE484,0,1
8A0A3FE01FE7,1,1
8A0F7E327BC5,0,0
8A10A65857EE,0,1
8A11B24EEE66,2,1
8A142C377525,0,0
8A16C162C867,0,0
8A16CDB6F50B,1,0
8A1DE798ADA5,2,0
8A20964F35B1,0,1
8A2979AB26BE,1,1
8A3392CDCCF1,0,1
8A33C5C1A579,1,0
8A40C9A48BC3,1,1
8A44EA466431,0,0
8A459F1BFC23,0,0
8A468F18FF8D,1,0
8A4C6D3B4469,2,1
8A4C87E23966,0,1
8A4D99910F10,0,1
8A4E9D1BB2B2,0,1
8A516907464A,0,1
8A57EE89F26C,0,1
8A63149E402C,2,1
8A64F8D74D5B,1,0
8A6AAA29FBB2,0,0
8A6BD40A8B7A,0,1
8A7433E0DF67,0,1
8A745CBCD81E,0,0
8A77BC846EF0,0,1
8A8109553B2D,1,1
8A8644A0E3D4,0,1
8A89EF004B9C,2,0
8A8D7134E77C,0,1
8A9A8B0A3597,0,1
8AAA87E056FD,2,0
8AAB8EE320C1,0,0
8AB95D7C4CA6,2,1
8AC1D6E165CD,0,0
8AE119913109,2,0
8AE9824CC802,0,1
8AEFA9EA182D,0,1
8AEFE911A7ED,0,1
8AF3FAAA529A,2,0
8AF4B766BF21,0,0
8B01E218767C,2,0
8B05C662379D,0,1
8B095EB24288,0,0
8B194A531EC1,1,1
8B2CB9C1F189,0,1
8B3383F07C51,0,1
8B3DB5B8F0B7,2,0
8B477C53521B,0,0
8B48AD97F01C,1,1
8B48DC44951A,0,0
8B495F122E5B,1,0
8B4A257DC797,0,1
8B4B5C6DD5DA,0,0
8B4E52225236,2,1
8B537610A20A,1,1
8B58FBDF6414,0,0
8B5B15211390,0,1
8B615331164C,2,1
8B74BC1E0166,2,1
8B8155332486,0,0
8B81ECA8E78D,0,1
8B8B965BCDF4,0,1
8B8D65CD4BDA,1,1
8B9455709423,0,0
8B98BA980EB9,0,1
8B9D13065168,0,1
8B9EEF86DD66,0,1
8BA0BFC49C4F,0,1
8BAAA0D5D6C4,1,0
8BB4CE5D8355,1,1
8BB4FACB073C,0,0
8BB53C15BE15,2,1
8BC25F3822AD,2,1
8BCB7962E7E3,2,1
8BCC11CF4350,0,0
8BCE4A1BBB8E,0,0
8BD27AA126F7,0,1
8BD74B7B3DE2,2,1
8BDA09CC9FD2,0,0
8BE5C35F126C,1,0
8BE78B7C2ABB,0,0
8BE96D64F102,2,0
8BEA456945B0,1,1
8BEC48C6C5E9,0,1
8BF2D128CAEC,0,0
8BF8505849C8,0,1
8BFAB96C9341,1,0
8BFF78A27A8B,2,1
8C003FEE68D7,1,1
8C0EA954AEF8,1,0
8C1072D440D7,2,0
8C12988B6607,0,1
8C15FC3C3BCB,2,0
8C164B08A8BD,0,0
8C1E5AD4174A,2,1
8C21145A08FA,1,1
8C215301594E,2,0
8C23517167EF,2,0
8C2D0E1314DB,1,1
8C3943289925,1,1
8C3993109983,0,1
8C419632B296,2,0
8C42568E1362,0,0
8C476636EA8F,0,1
8C47976A1F6D,2,0
8C4C4B2F2366,1,0
8C4C7081A2AF,2,0
8C4ED47912C3,0,1
8C5088CDA686,0,1
8C54B0F3D1D3,0,0
8C571B8E6BAF,0,1
8C5FF7AD4E99,0,0
8C61F2374230,1,1
8C700479696A,0,1
8C702C379B8A,0,1
8C71CB303712,0,0
8C79D66ECC0B,1,0
8C887CDDBA32,0,0
8C928B2D6AB9,2,1
8C9F3C1C03BF,0,0
8CA5DF6BAB4D,0,1
8CA7DA405671,2,1
8CAF09D8BEE8,0,1
8CB337D8D65C,0,1
8CB363DF204D,0,0
8CCB7E601107,0,0
8CCF9900F220,0,1
8CDB88E77EE3,2,0
8CE67A7B4BDF,1,0
8CE968DB99AB,0,0
8CEB8AAC385C,2,0
8CEF5FC94454,2,1
8CFD338AFB98,0,1
8CFFE7AE6128,0,0
8D02DCC6275E,0,1
8D0E03A58CC9,0,1
8D0E04684275,1,0
8D11A578A7FF,0,1
8D12DB28E3A2,0,1
8D13461BD81C,0,1
8D1AFB0201C0,0,0
8D1BE4C96059,0,0
8D1F74040579,0,1
8D2143211365,0,0
8D260545092F,0,1
8D2C20BDCDE0,2,0
8D384941F7F6,2,1
8D47E7F9968F,0,0
8D49AD0975A1,0,1
8D4DEBDCF603,0,0
8D507482923B,1,0
8D509BBA7DD5,0,1
8D69EF890AAA,2,0
8D80DA1892A5,0,0
8D8BF05B7936,2,0
8D8E0FEE6BD5,0,0
8D8EC1F1E36A,0,1
8D99FEDB5FE9,0,0
8D9BFCD85CAE,2,1
8DA0993625FF,0,0
8DA0B80420FC,2,0
8DA298718DD7,0,1
8DB8768A7649,2,0
8DBEE30EF6A7,0,0
8DC48882E2F7,0,1
8DD09D4FCD4F,2,1
8DD65866A83A,0,0
8DD6B1101415,0,0
8DD7745DFCDF,2,1
8DD8AC01540E,2,1
8DDF38ABED0E,0,0
8DF155F94446,0,1
8DF397BE5387,0,0
8DF39EDCEE7D,0,0
8DFC402F09AB,2,0
8DFCC03C34D8,2,0
8DFFA4FB6135,1,1
8E053EA4FE6F,0,1
8E0A4CFAEA9C,2,0
8E1560B7C2E1,0,1
8E1908F2616E,0,0
8E1B32095441,0,1
8E20AB58A907,1,1
8E2246CF7F85,2,0
8E280425BFBF,0,1
8E35C504B480,2,0
8E3A5F23A705,0,0
8E3D55B11AEE,2,0
8E4BBBA4018F,1,1
8E536E1B7AFE,2,1
8E555DA6ED4D,0,0
8E5637455B8E,2,0
8E572B0D4250,0,0
8E5816188853,0,0
8E6166FA732A,0,0
8E61C7C0F57F,2,1
8E634C8CED65,0,1
8E64BE4119C3,0,1
8E668341EE05,1,1
8E73ED6F2FCC,1,1
8E77B1B19F32,0,1
8E79F7BAC950,1,1
8E7A674BF659,0,0
8E81EB46243D,0,1
8E8321EFF66E,0,0
8E83FB707B87,2,1
8E89A7A62A82,0,1
8E9007F863C7,0,1
8E98853DF374,0,1
8EA083F14784,1,1
8EA41EF1EC70,0,0
8EADDF7F6FB7,0,0
8EB22AFF2A96,1,0
8EB647435835,0,1
8EB73A991757,1,0
8EBF990F1622,0,1
8EC7A8075CAD,0,0
8ECC067F27E1,0,1
8ED19683D8A7,1,0
8ED6445B91AD,1,1
8EDAB25CCB08,0,0
8EDD5A7B2310,2,1
8EF4E5DEB3D3,0,1
8EF775DCEAF5,0,0
8EF7C2316736,2,1
8EF7F6812DE9,0,1
8EF89B5F5E21,1,1
8EF9BE158AD3,0,1
8EFD48D53319,0,0
8EFDE74335BD,2,1
8EFE0973A57A,0,1
8EFF66B61E7D,1,1
8F05747D5AE1,1,0
8F13AAF260A1,0,1
8F16365E363D,1,0
8F189C6F9E85,1,0
8F1B3DEA0508,0,0
8F2132376B0C,1,0
8F23D8E6AC8B,1,0
8F2FCF066A81,2,1
8F350047E2C7,1,1
8F36773A007F,0,0
8F40BA1ECB08,2,1
8F456999E008,0,1
8F45D2644332,0,1
8F4912F74D42,0,0
8F4B595CF9E7,0,0
8F4D8B1065BB,0,0
8F5794D959A1,0,0
8F584A5648B9,2,1
8F5B92D7513B,0,1
8F60DD600C3B,2,1
8F78D1ABFDB6,0,0
8F7C21724491,0,1
8F85E4509835,2,1
8F88ABD06CED,1,0
8F8B11DD9ACC,1,1
8F8BCC081DC6,1,1
8F91417B8A7D,0,0
8F9F5B885FA9,2,0
8FA214DB6E8B,0,0
8FA7B3E4FC78,0,1
8FAAAECA64BD,2,0
8FB706C890A2,2,1
8FBA79DE20E6,0,0
8FC5C278EFCF,2,1
8FC654F1B091,0,1
8FD417FC6A03,0,0
8FD5B5C10AF2,2,0
8FD62BC04585,1,1
8FDE3B793E4C,2,1
8FE1C585E552,2,0
8FE49A2999D0,0,1
8FE60434BEFF,1,1
8FEC3A849513,1,0
8FED07B315E2,0,1
8FF1FA6E84FB,2,0
8FF38F8470E2,0,0
8FF9315CDCAF,2,1
8FFDA5B9D359,2,1
9.33848E+11,0,0
9.74383E+11,0,1
9.80E+35,2,0
9.92E+12,0,1
9000217714BE,0,0
9003CAD2E74F,1,0
900853D24E86,0,1
900A879708F0,2,1
900EE82A7C8D,0,1
901790F023DD,1,0
9019F9FEA638,0,1
901E4717A246,0,0
90345B5B064D,2,0
903B04C2AA48,1,1
9049E16579D4,2,0
905D77AA5E83,2,0
906B27CFFFA0,0,1
906E7C2C57D6,0,0
9072C97C4481,0,1
9075A6EEB3C5,2,1
90764819E3A9,0,1
907B493FEF99,2,0
9085B526DE3B,0,1
908906779AB1,0,1
908C91AF86BC,1,1
908CA741DAF6,0,1
90978A2F8599,2,0
90A21329D7C8,2,1
90A45BE42FCA,2,0
90A67909259E,0,1
90A986A7470B,2,0
90A9BF35582F,1,0
90B0118A8C55,0,1
90C32C97725A,0,0
90C423514A8D,0,1
90C942265780,0,1
90CE234C9684,1,0
90D16D754BBA,0,0
90D83C644ECF,0,0
90DB0EEBFF0B,2,0
90DB680F14F5,0,0
90E5BB6CBE11,0,1
90ED5CDDE123,1,1
90F900708083,0,0
90FD792769FF,2,1
91010998BF86,2,0
910189559FBD,0,0
9107A1C2DD9C,2,1
9114D5C32D36,0,0
91176971F6BA,0,0
911CF138D0AE,2,0
9124F45B4832,0,1
9127434E8CF8,0,0
91377BE7D4ED,0,1
9145AB74E1DA,0,1
914D457FE4DC,2,0
9151F588041F,2,0
9165D265E932,2,1
9167D9F70613,0,0
9168DF355F2F,0,0
916958737B60,0,0
916CDD686404,2,0
9172095B8522,1,0
9172F30C29E8,0,1
9174D620243B,0,0
917524B223F8,1,1
91755A979CF5,0,0
917DE223C943,0,1
917F3695D84D,1,1
917F50B27723,0,1
91893044CA95,2,0
91962F622C5A,2,1
919A14D44D98,0,1
91A00DFD46DC,0,1
91A7412303BD,2,0
91A780360B9E,0,1
91AC63E82AC2,2,0
91B00B44402B,1,0
91B15D1BDD98,2,0
91B1F82B2CF1,0,1
91B840A41637,2,1
91B88A23A5E4,0,0
91CD65156E4B,0,1
91E61EF42E33,2,1
91EB3DE61286,0,0
91ED6A6E4B3A,0,1
91F40B0CFCC3,2,1
91F5038B20AF,0,1
91FA9C603A6B,0,0
92017C74CF22,0,0
920839AC2871,2,0
920E71AABE39,0,1
920F1ACDF4E4,0,1
9222915C4C76,1,0
9229E9E6F30D,0,1
923043ECE82F,0,0
9230E5F2AC7F,0,0
9235C87BACDF,2,1
923948B18A6D,0,1
92402B11814C,1,1
924D8175D100,2,0
9252D20095BE,2,0
9254D9526E87,1,1
9256EDDD856B,0,1
9258984A6CEB,0,0
9258C64F577F,0,1
9259FAACA3D3,0,0
926AD76F8E36,0,0
9271B11A158B,0,1
92800D9CB22E,2,1
9281F68924D1,0,0
9288FF19115E,0,1
928C9AE07FE0,0,1
92933212F4D9,0,1
92970638812,0,0
92A78941DF77,0,1
92A9A90A1ABB,0,1
92AD77013CEE,1,0
92B407AFBCBE,2,0
92B72DE78204,2,0
92BA1245F66C,2,0
92BBD78A3499,0,0
92BF7228C133,0,1
92BFE3DA469F,0,1
92C09304882D,0,1
92C94CAD934B,0,0
92D79549D7F3,0,0
92DB57DCD12B,2,0
92DFAC1BCB02,2,0
92E1CFD27E95,2,1
92E97E947628,0,0
92E9A4B7A6D0,0,1
9306D72EC3E7,2,1
930B1E8914CA,0,0
930B801F059A,0,0
930F6F0E29D5,2,1
93106B20FE87,2,0
93112F2AC395,0,1
931ABBB91FAA,0,0
931D5E447FA7,0,1
9327A79BF065,0,1
9329A9DD13F2,2,1
932ACB9DEA12,2,1
932D13D609F6,0,1
93385DED39E7,0,0
933E9F407D2D,1,1
934168169D89,1,0
9343CC458B7E,0,0
934980B8A79A,0,0
934A9AF419EA,2,0
9359778E21C2,0,0
935C66D249E1,0,1
9365B0297C47,0,1
9378EAFFDFB6,0,0
9382CB04D6B4,0,0
93863972F6EF,0,1
9394F1006E9B,0,1
9396FCEB118A,0,0
939B172F88F0,0,1
93A96D8DCA78,0,1
93A9B27859BB,0,0
93AC62CB1702,2,1
93AE46205ED2,0,0
93AEAAB8F1D2,2,1
93B11461B925,0,0
93B23DB0F67B,1,1
93B4EABFBBF3,2,1
93BEF2162D6C,0,0
93C0100883BB,0,1
93C0F32F4CBB,1,0
93D6E4071601,0,1
93D9AC33BF71,0,1
93E101B6AB4E,1,0
93E6151BC67E,2,1
93ED5FEC058E,1,1
93F0E3B4826D,0,1
93F5F89369D9,2,1
93FB5B058E50,2,1
94000E9DF26E,0,0
9400D174DEC9,1,0
9401DDD45E43,0,1
9402AF49F2B6,1,0
940F2C3E4080,0,0
9414386BFE05,2,0
94208F2B5E80,2,0
9420CADEF8F6,1,1
9426B08DA6B0,0,0
942BFAC1A722,0,0
942D557570C9,0,0
943226ED1150,1,0
94330AB7CD65,0,1
943421D61935,0,0
9434A2466218,0,0
943611A73135,0,1
94372C4820F4,2,0
94381B3CEBFA,0,0
943F3B3FBB17,2,0
9446B19E4B04,0,1
9449DEE489DF,0,0
944C945E1766,0,0
944FCD948396,0,1
9451FC111896,0,0
9462A544DEC7,1,0
946AC22B5C6E,0,0
946BE2800F04,0,0
94712914C4F0,2,1
94728AA2B9D6,1,0
94770265DD47,0,1
94872E0B0E4B,2,1
948F5C2EADFF,2,0
9497EEBD96C5,0,0
9498E14F5231,2,1
949D00C575AE,2,1
949F659EF5D3,2,1
94A5C6B052D7,1,1
94AB35E81587,2,1
94BD9432CA7C,0,1
94C129CC0A2E,0,0
94C2AC40437B,0,1
94C3203A54BD,0,0
94C41739F214,1,0
94C450F5F6FF,0,0
94CAB5BC469B,0,1
94D37C7BE2ED,0,1
94D889A3859B,2,0
94DC89CA8F6B,0,0
94DDDE49F8DA,2,1
94DF4BBF522F,0,0
94E1D46A0544,0,1
94E5097F7B12,0,1
94EFDD45CDD8,2,1
94F84C21ACCA,0,0
94FE94B27DCD,0,1
950A06BF04EA,2,0
950FBFBDD402,1,0
9510F68977D7,0,0
951B691D3564,2,1
9523EFEED498,1,1
952569CCDD6E,0,0
9529DEA237B1,2,1
952CB87D4897,2,1
953B7B5B1486,1,1
9550CC8FE928,0,1
9553FE340DCE,2,1
9556E99B95DE,1,0
955DC5092AF1,0,0
9560CB5AD3D1,1,0
95619672F4CB,0,0
956B5E2F3BEB,0,0
95765CEE7D74,0,0
9578D4120978,0,1
9579947BE786,0,1
957BE04B350B,2,1
957D444A9CFE,2,1
958229D0AE9F,2,0
9583FE0522BD,1,1
958436C26608,0,1
958639EF34B4,2,1
9586D2395C69,0,0
9588D4FFC84E,0,0
958ADE3434CD,0,0
9590080E51AB,2,0
959F4EDECE91,0,1
95A1EE29614A,0,0
95A6AB619F10,2,1
95AAC538586F,1,0
95AF348EDA56,0,1
95B09C17403B,2,1
95B63ED9E822,0,1
95BCD0EEE72B,0,0
95CFC285B762,0,1
95D5978B9E59,1,1
95D847FEBF38,0,1
95D8D99C517E,0,1
95ED30690B8C,0,1
95EE98CA794F,0,1
95EFC4B97466,0,0
95F3F04190E7,1,0
96064A0638D8,1,0
9608614D166E,2,0
96088A6BB0AF,1,1
960C3510FA5A,1,0
9612843FDF1F,1,1
9615F113FAA1,0,0
961BFAA21188,0,1
9620EB00A5C5,2,1
96253054EFBB,2,1
9627B47C10DE,2,1
962F2B7B5DCE,0,1
9631351EFE3B,0,0
963D4834165D,0,0
9647C328B8CA,0,1
964AC0FD4F70,1,0
964EAD36A568,0,1
96592082F9E3,0,1
965BE22A69E5,0,0
965C95685E5C,0,1
96611C3C0042,2,1
9662807AD672,2,0
96751CA1330F,0,0
9677669AA32B,2,1
9680BEBF5DF5,0,1
9689DEA10AF5,1,0
968C5FD61184,0,1
968C65BB4283,0,1
968F5DDB7890,0,1
968FEBB33A42,0,0
9699E5B44D07,0,0
96A0AC812CAE,1,1
96A0B5E5A5CB,1,0
96AA147B4819,0,1
96B8F7A4DAB9,0,1
96BCEE6B6114,0,1
96C179AA64C6,2,1
96CBC15EF317,0,0
96CC30CFE49E,2,1
96CD9EF2E8FC,0,1
96D1653FFBBA,2,0
96D8BFEF6A8B,0,0
96E0F82A7BCF,0,0
96EF3E46E165,0,1
970171A0AC8E,0,0
9702B3E3D586,0,0
971004AB4EED,0,0
971158C1AE69,0,1
971D0C1C75F0,2,0
9723A9225477,2,0
972D4BFA8AD5,0,1
9733EB28C206,1,1
9741216B0425,0,1
9741998E543E,1,0
9741E87BE7CE,2,0
97522A3DC6DE,0,1
9756E31C449F,2,1
97622A00565F,1,1
976ADB7CAC5A,0,0
977103A9DFE1,2,0
9773921ACBC6,0,1
9780A12FCE0D,2,0
9780C6ECDEFD,0,0
9782182AEEB5,1,0
979AF798A44E,0,0
979E6E963094,2,1
979F330774B9,0,0
97A05BD1708D,0,1
97A6E516249D,2,0
97A8C7304C25,1,0
97AD49AE2944,0,1
97AE8EF6D044,2,0
97BB5ABEBCB1,0,1
97BE845E7D19,0,1
97C83ED95515,1,1
97C969492BAB,0,1
97CEC5F124E5,0,0
97CF6EF5FE26,0,0
97D41DF89A0B,2,1
97D648567DE7,0,1
97DC786559D4,0,1
97E4E42863A3,0,1
97E7DD4E7C69,2,1
97E88E7F5471,1,0
97F5FE862075,2,0
97F708BE1ADA,0,0
97FDA53146BE,1,1
97FF9200A33D,2,0
980850873AB7,2,1
980F069B1644,1,0
981DFF841D8B,0,1
981FB62FF759,2,0
9828D07FD2C9,0,0
982B7E9F1301,0,1
982F005448E3,0,1
983273B60F84,0,1
98353275507,0,0
983D16297775,0,0
9849BD725D61,0,0
98506F561E90,0,0
9854782DAC30,0,1
985768B59317,2,1
985A02A10642,0,0
985B48CBC8FB,1,0
985FC4A0FAE2,0,1
9861EDED505D,2,0
986362428D37,0,0
987057472F55,0,1
9871CC9324B2,0,0
9875EEADB555,0,1
987DDD10D32A,1,1
9883AB26E900,1,0
98852DD3AEB2,2,0
9885BC72C019,1,0
98923EF733F1,2,1
9893E88CAE61,0,1
98944F234E6B,2,0
98949D219E5F,0,1
9894C4AC0CBD,0,0
9895709089F0,2,1
9898C2839018,0,0
989D4920EB7B,0,0
98A2AD61198B,2,1
98A2F7251073,2,1
98A5735C5598,2,1
98A9BF4E795A,2,0
98BA8B468E18,0,0
