comment_id,s_category,status
5709479,1,ok
5709492,5,ok
5709496,2,ok
5709501,7,ok
5709511,3,ok
5709521,0,ok
5709524,6,ok
5709530,9,ok
5709536,7,ok
5709543,2,ok
5709545,9,ok
5709547,0,ok
5709548,1,ok
5709553,6,ok
5709558,5,ok
5709564,6,ok
5709572,5,ok
5709579,1,ok
5709584,7,ok
5709586,2,ok
5709604,5,ok
5709609,4,ok
5709610,6,ok
5709619,8,ok
5709628,6,ok
5709629,5,ok
5709632,0,ok
5709635,4,ok
5709642,8,ok
5709646,6,ok
5709647,8,ok
5709650,0,ok
5709651,1,ok
5709652,3,ok
5709661,4,ok
5709666,7,ok
5709675,8,ok
5709677,8,ok
5709679,5,ok
5709682,2,ok
5709689,4,ok
5709694,4,ok
5709697,5,ok
5709700,5,ok
5709710,0,ok
5709713,7,ok
5709720,1,ok
5709722,2,ok
5709728,6,ok
5709730,6,ok
5709731,7,ok
5709738,2,ok
5709739,8,ok
5709752,3,ok
5709758,9,ok
5709788,4,ok
5709792,9,ok
5709801,4,ok
5709802,9,ok
5709812,8,ok
5709813,3,ok
5709819,1,ok
5709821,5,ok
5709831,6,ok
5709835,1,ok
5709843,5,ok
5709850,5,ok
5709853,3,ok
5709861,5,ok
5709862,9,ok
5709864,9,ok
5709867,8,ok
5709868,0,ok
5709869,2,ok
5709872,0,ok
5709877,2,ok
5709891,0,ok
5709894,6,ok
5709912,7,ok
5709915,1,ok
5709922,1,ok
5709928,9,ok
5709936,6,ok
5709939,5,ok
5709943,1,ok
5709946,4,ok
5709948,6,ok
5709953,5,ok
5709962,0,ok
5709963,6,ok
5709969,5,ok
5709975,5,ok
5709979,3,ok
5709985,6,ok
5709988,5,ok
5709992,2,ok
5709996,8,ok
5710007,6,ok
5710014,7,ok
5710017,5,ok
5710038,8,ok
5710039,6,ok
5710040,0,ok
5710057,3,ok
5710061,7,ok
5710071,1,ok
5710076,0,ok
5710078,9,ok
5710080,6,ok
5710084,4,ok
5710089,0,ok
5710090,6,ok
5710091,3,ok
5710097,0,ok
5710103,9,ok
5710108,4,ok
5710113,0,ok
5710120,6,ok
5710121,1,ok
5710131,9,ok
5710135,4,ok
5710141,3,ok
5710144,9,ok
5710154,0,ok
5710161,9,ok
5710162,7,ok
5710164,0,ok
5710167,8,ok
5710207,2,ok
5710211,1,ok
5710242,1,ok
5710243,3,ok
5710244,0,ok
5710248,8,ok
5710272,1,ok
5710280,9,ok
5710281,3,ok
5710289,9,ok
5710299,7,ok
5710300,0,ok
5710332,7,ok
5710338,8,ok
5710340,2,ok
5710355,6,ok
5710358,4,ok
5710359,9,ok
5710360,0,ok
5710362,4,ok
5710369,1,ok
5710371,4,ok
5710374,0,ok
5710394,4,ok
5710397,1,ok
5710408,3,ok
5710419,9,ok
5710420,4,ok
5710425,5,ok
5710428,7,ok
5710429,1,ok
5710432,0,ok
5710438,6,ok
5710442,0,ok
5710446,2,ok
5710452,5,ok
5710458,0,ok
5710461,5,ok
5710463,8,ok
5710464,6,ok
5710476,5,ok
5710489,0,ok
5710493,0,ok
5710498,1,ok
5710510,6,ok
5710515,5,ok
5710516,3,ok
5710527,7,ok
5710543,7,ok
5710545,1,ok
5710548,2,ok
5710553,2,ok
5710554,4,ok
5710558,0,ok
5710562,9,ok
5710567,3,ok
5710573,1,ok
5710581,2,ok
5710586,1,ok
5710587,4,ok
5710592,5,ok
5710599,1,ok
5710603,1,ok
5710618,2,ok
5710628,3,ok
5710646,2,ok
5710660,2,ok
5710669,1,ok
5710672,0,ok
5710681,1,ok
5710687,1,ok
5710701,6,ok
5710705,1,ok
5710715,3,ok
5710738,3,ok
5710745,4,ok
5710747,3,ok
5710754,8,ok
5710760,8,ok
5710761,2,ok
5710775,6,ok
5710783,3,ok
5710784,1,ok
5710786,3,ok
5710791,2,ok
5710794,3,ok
5710800,1,ok
5710803,1,ok
5710820,3,ok
5710822,7,ok
5710827,5,ok
5710830,9,ok
5710831,4,ok
5710834,8,ok
5710839,1,ok
5710852,8,ok
5710854,9,ok
5710855,1,ok
5710857,3,ok
5710870,5,ok
5710873,6,ok
5710876,9,ok
5710881,8,ok
5710882,8,ok
5710885,8,ok
5710888,3,ok
5710891,0,ok
5710894,0,ok
5710900,9,ok
5710901,9,ok
5710907,4,ok
5710917,3,ok
5710918,5,ok
5710919,8,ok
5710925,4,ok
5710933,7,ok
5710934,7,ok
5710945,1,ok
5710966,0,ok
5710970,9,ok
5710971,5,ok
5710980,4,ok
5710988,7,ok
5710989,1,ok
5710990,2,ok
5711003,5,ok
5711004,3,ok
5711014,2,ok
5711019,4,ok
5711024,0,ok
5711030,0,ok
5711038,2,ok
5711041,8,ok
5711049,7,ok
5711057,6,ok
5711065,2,ok
5711072,9,ok
5711075,6,ok
5711079,6,ok
5711086,1,ok
5711088,4,ok
5711090,6,ok
5711093,0,ok
5711095,2,ok
5711134,2,ok
5711135,8,ok
5711140,5,ok
5711141,4,ok
5711142,2,ok
5711147,7,ok
5711154,6,ok
5711156,5,ok
5711161,2,ok
5711172,9,ok
5711180,1,ok
5711182,3,ok
5711183,0,ok
5711186,8,ok
5711188,7,ok
5711189,2,ok
5711190,9,ok
5711193,1,ok
5711195,7,ok
5711198,1,ok
5711210,4,ok
5711213,8,ok
5711223,7,ok
5711227,2,ok
5711230,6,ok
5711243,8,ok
5711245,7,ok
5711251,6,ok
5711259,4,ok
5711273,8,ok
5711274,5,ok
5711287,0,ok
5711289,3,ok
5711292,4,ok
5711299,2,ok
5711306,3,ok
5711314,9,ok
5711315,5,ok
5711331,5,ok
5711332,8,ok
5711333,5,ok
5711334,1,ok
5711342,3,ok
5711344,5,ok
5711347,5,ok
5711361,2,ok
5711373,6,ok
5711374,3,ok
5711377,2,ok
5711381,5,ok
5711394,5,ok
5711400,2,ok
5711406,3,ok
5711409,6,ok
5711419,9,ok
5711421,9,ok
5711422,7,ok
5711441,3,ok
5711442,7,ok
5711444,9,ok
5711455,5,ok
5711473,5,ok
5711476,9,ok
5711482,6,ok
5711487,9,ok
5711489,7,ok
5711493,8,ok
5711501,2,ok
5711518,0,ok
5711523,6,ok
5711527,0,ok
5711532,2,ok
5711556,0,ok
5711557,2,ok
5711562,3,ok
5711570,6,ok
5711571,8,ok
5711574,6,ok
5711576,7,ok
5711578,6,ok
5711580,4,ok
5711581,7,ok
5711584,1,ok
5711588,2,ok
5711589,3,ok
5711595,1,ok
5711598,3,ok
5711602,5,ok
5711612,2,ok
5711620,4,ok
5711625,2,ok
5711629,7,ok
5711630,7,ok
5711637,4,ok
5711644,5,ok
5711651,8,ok
5711655,1,ok
5711660,1,ok
5711668,8,ok
5711675,2,ok
5711703,1,ok
5711716,4,ok
5711727,9,ok
5711729,4,ok
5711737,6,ok
5711757,7,ok
5711759,0,ok
5711773,1,ok
5711777,8,ok
5711782,5,ok
5711783,1,ok
5711790,4,ok
5711806,6,ok
5711813,8,ok
5711829,2,ok
5711831,8,ok
5711843,3,ok
5711851,8,ok
5711860,5,ok
5711864,8,ok
5711873,6,ok
5711874,0,ok
5711886,7,ok
5711895,0,ok
5711905,2,ok
5711908,9,ok
5711940,5,ok
5711941,5,ok
5711947,4,ok
5711957,3,ok
5711961,5,ok
5711964,9,ok
5711965,3,ok
5711968,7,ok
5711971,0,ok
5711973,1,ok
5711975,9,ok
5711978,0,ok
5711995,0,ok
5711996,1,ok
5712002,8,ok
5712037,2,ok
5712040,4,ok
5712049,8,ok
5712065,8,ok
5712080,1,ok
5712089,9,ok
5712092,4,ok
5712106,6,ok
5712108,7,ok
5712110,1,ok
5712117,2,ok
5712123,9,ok
5712135,0,ok
5712136,3,ok
5712148,7,ok
5712150,4,ok
5712155,3,ok
5712157,5,ok
5712163,6,ok
5712165,2,ok
5712176,9,ok
5712180,9,ok
5712184,2,ok
5712185,8,ok
5712193,4,ok
5712196,2,ok
5712199,6,ok
5712208,5,ok
5712212,3,ok
5712219,2,ok
5712220,8,ok
5712232,4,ok
5712233,5,ok
5712237,2,ok
5712238,1,ok
5712246,9,ok
5712254,5,ok
5712262,6,ok
5712272,9,ok
5712285,2,ok
5712292,2,ok
5712297,7,ok
5712309,7,ok
5712313,9,ok
5712314,7,ok
5712324,8,ok
5712330,8,ok
5712332,1,ok
5712334,7,ok
5712343,6,ok
5712352,6,ok
5712354,0,ok
5712360,2,ok
5712365,2,ok
5712367,1,ok
5712380,4,ok
5712391,9,ok
5712398,0,ok
5712404,7,ok
5712408,5,ok
5712411,1,ok
5712415,4,ok
5712441,5,ok
5712444,9,ok
5712449,5,ok
5712454,2,ok
5712457,7,ok
5712464,7,ok
5712465,5,ok
5712467,1,ok
5712468,1,ok
5712469,8,ok
5712470,1,ok
5712477,3,ok
5712478,0,ok
5712479,5,ok
5712497,9,ok
5712507,9,ok
5712521,7,ok
5712527,0,ok
5712549,2,ok
5712559,0,ok
5712560,8,ok
5712563,0,ok
5712574,7,ok
5712575,2,ok
5712584,8,ok
5712586,1,ok
5712598,6,ok
5712605,0,ok
5712610,6,ok
5712611,4,ok
5712614,3,ok
5712616,8,ok
5712624,1,ok
5712630,8,ok
5712645,8,ok
5712647,7,ok
5712648,3,ok
5712650,0,ok
5712654,4,ok
5712660,8,ok
5712662,9,ok
5712663,6,ok
5712670,8,ok
5712674,7,ok
5712677,8,ok
5712680,5,ok
5712681,8,ok
5712690,9,ok
5712694,7,ok
5712695,7,ok
5712706,2,ok
5712708,9,ok
5712709,3,ok
5712713,4,ok
5712716,7,ok
5712717,0,ok
5712720,9,ok
5712723,8,ok
5712730,7,ok
5712732,0,ok
5712742,0,ok
5712749,7,ok
5712759,2,ok
5712763,5,ok
5712768,9,ok
5712770,2,ok
5712777,6,ok
5712782,7,ok
5712787,2,ok
5712789,1,ok
5712810,1,ok
5712827,1,ok
5712833,6,ok
5712838,0,ok
5712843,9,ok
5712854,9,ok
5712859,7,ok
5712866,9,ok
5712872,3,ok
5712888,4,ok
5712893,1,ok
5712903,9,ok
5712904,2,ok
5712906,2,ok
5712907,4,ok
5712911,2,ok
5712923,4,ok
5712932,0,ok
5712933,9,ok
5712938,4,ok
5712940,8,ok
5712949,2,ok
5712950,7,ok
5712956,6,ok
5712979,6,ok
5712988,4,ok
5713000,4,ok
5713005,6,ok
5713018,3,ok
5713030,2,ok
5713034,8,ok
5713056,4,ok
5713067,0,ok
5713073,3,ok
5713078,2,ok
5713084,1,ok
5713087,2,ok
5713094,5,ok
5713114,3,ok
5713136,2,ok
5713138,0,ok
5713141,6,ok
5713157,9,ok
5713165,2,ok
5713170,1,ok
5713176,1,ok
5713177,8,ok
5713189,0,ok
5713193,8,ok
5713196,2,ok
5713212,6,ok
5713214,5,ok
5713222,5,ok
5713228,4,ok
5713237,1,ok
5713244,0,ok
5713252,4,ok
5713259,5,ok
5713261,5,ok
5713277,5,ok
5713292,1,ok
5713300,6,ok
5713301,0,ok
5713304,3,ok
5713326,2,ok
5713328,9,ok
5713342,4,ok
5713351,3,ok
5713353,9,ok
5713358,9,ok
5713363,7,ok
5713374,9,ok
5713393,0,ok
5713397,9,ok
5713401,2,ok
5713410,8,ok
5713429,2,ok
5713437,0,ok
5713445,0,ok
5713456,0,ok
5713464,3,ok
5713476,2,ok
5713478,7,ok
5713493,7,ok
5713503,6,ok
5713507,0,ok
5713513,3,ok
5713525,0,ok
5713529,7,ok
5713552,1,ok
5713554,6,ok
5713564,6,ok
5713568,3,ok
5713579,8,ok
5713581,6,ok
5713583,7,ok
5713590,1,ok
5713599,2,ok
5713619,3,ok
5713625,6,ok
5713628,0,ok
5713629,1,ok
5713631,3,ok
5713633,3,ok
5713653,8,ok
5713657,2,ok
5713674,7,ok
5713684,1,ok
5713685,0,ok
5713697,0,ok
5713699,3,ok
5713710,5,ok
5713715,9,ok
5713718,2,ok
5713721,2,ok
5713726,7,ok
5713739,7,ok
5713743,0,ok
5713752,9,ok
5713759,6,ok
5713762,2,ok
5713781,8,ok
5713798,9,ok
5713800,8,ok
5713814,1,ok
5713817,6,ok
5713826,1,ok
5713827,8,ok
5713834,4,ok
5713835,8,ok
5713852,1,ok
5713856,9,ok
5713861,6,ok
5713865,8,ok
5713870,1,ok
5713873,8,ok
5713878,0,ok
5713888,9,ok
5713896,1,ok
5713899,6,ok
5713903,5,ok
5713918,0,ok
5713930,6,ok
5713933,2,ok
5713953,8,ok
5713972,6,ok
5713975,9,ok
5713984,4,ok
5713996,6,ok
5714000,9,ok
5714002,0,ok
5714010,3,ok
5714012,2,ok
5714020,7,ok
5714026,2,ok
5714030,0,ok
5714035,0,ok
5714058,3,ok
5714065,1,ok
5714071,1,ok
5714076,2,ok
5714077,0,ok
5714084,4,ok
5714085,0,ok
5714086,3,ok
5714110,1,ok
5714114,9,ok
5714128,2,ok
5714135,4,ok
5714163,9,ok
5714168,0,ok
5714170,8,ok
5714175,6,ok
5714178,8,ok
5714181,7,ok
5714208,8,ok
5714227,9,ok
5714231,8,ok
5714237,1,ok
5714239,1,ok
5714244,0,ok
5714251,7,ok
5714260,7,ok
5714269,5,ok
5714279,3,ok
5714280,3,ok
5714293,8,ok
5714303,8,ok
5714308,4,ok
5714314,2,ok
5714326,4,ok
5714330,0,ok
5714336,1,ok
5714347,5,ok
5714348,5,ok
5714354,9,ok
5714358,7,ok
5714372,5,ok
5714378,5,ok
5714401,8,ok
5714403,6,ok
5714404,0,ok
5714418,0,ok
5714420,4,ok
5714434,2,ok
5714436,5,ok
5714447,8,ok
5714448,9,ok
5714452,2,ok
5714457,0,ok
5714458,8,ok
5714464,2,ok
5714469,2,ok
5714473,2,ok
5714496,2,ok
5714498,3,ok
5714504,3,ok
5714506,2,ok
5714515,3,ok
5714529,4,ok
5714534,8,ok
5714535,9,ok
5714536,0,ok
5714545,8,ok
5714561,1,ok
5714568,0,ok
5714572,0,ok
5714577,3,ok
5714583,5,ok
5714584,2,ok
5714594,5,ok
5714595,3,ok
5714602,2,ok
5714603,0,ok
5714604,5,ok
5714606,4,ok
5714608,4,ok
5714609,7,ok
5714623,6,ok
5714629,5,ok
5714633,7,ok
5714635,7,ok
5714639,8,ok
5714650,0,ok
5714665,5,ok
5714667,8,ok
5714678,6,ok
5714681,2,ok
5714683,6,ok
5714692,9,ok
5714708,4,ok
5714715,9,ok
5714723,1,ok
5714724,7,ok
5714725,3,ok
5714729,0,ok
5714734,0,ok
5714735,0,ok
5714742,7,ok
5714748,6,ok
5714752,1,ok
5714755,2,ok
5714762,2,ok
5714763,4,ok
5714769,9,ok
5714770,7,ok
5714783,2,ok
5714787,7,ok
5714801,2,ok
5714805,7,ok
5714807,9,ok
5714811,1,ok
5714823,6,ok
5714829,9,ok
5714835,4,ok
5714837,9,ok
5714838,7,ok
5714841,8,ok
5714853,6,ok
5714856,8,ok
5714863,5,ok
5714883,5,ok
5714886,5,ok
5714891,8,ok
5714894,1,ok
5714901,3,ok
5714906,7,ok
5714914,0,ok
5714928,6,ok
5714940,0,ok
5714955,1,ok
5714956,8,ok
5714960,1,ok
5714973,9,ok
5714974,6,ok
5714977,2,ok
5714998,9,ok
5715017,8,ok
5715033,7,ok
5715034,7,ok
5715039,3,ok
5715047,2,ok
5715049,6,ok
5715052,9,ok
5715054,0,ok
5715058,1,ok
5715062,9,ok
5715063,1,ok
5715064,1,ok
5715066,3,ok
5715068,9,ok
5715069,5,ok
5715075,4,ok
5715085,2,ok
5715089,2,ok
5715090,5,ok
5715106,4,ok
5715109,6,ok
5715122,3,ok
5715127,1,ok
5715139,8,ok
5715154,2,ok
5715157,8,ok
5715167,3,ok
5715174,0,ok
5715176,2,ok
5715180,9,ok
5715190,2,ok
5715191,3,ok
5715192,6,ok
5715197,6,ok
5715200,3,ok
5715205,6,ok
5715218,9,ok
5715220,4,ok
5715221,6,ok
5715229,5,ok
5715247,0,ok
5715252,2,ok
5715258,4,ok
5715263,7,ok
5715265,3,ok
5715267,2,ok
5715273,9,ok
5715276,8,ok
5715279,1,ok
5715288,0,ok
5715291,5,ok
5715303,8,ok
5715307,8,ok
5715310,6,ok
5715312,9,ok
5715325,9,ok
5715330,5,ok
5715332,5,ok
5715341,1,ok
5715359,0,ok
5715380,0,ok
5715384,1,ok
5715385,6,ok
5715387,1,ok
5715391,0,ok
5715403,6,ok
5715407,7,ok
5715409,8,ok
5715416,5,ok
5715450,6,ok
5715462,4,ok
5715463,5,ok
5715464,2,ok
5715465,0,ok
5715467,3,ok
5715470,9,ok
5715476,1,ok
5715481,4,ok
5715487,8,ok
5715498,0,ok
5715501,1,ok
5715503,2,ok
5715506,8,ok
5715509,3,ok
5715510,6,ok
5715519,7,ok
5715520,1,ok
5715524,1,ok
5715530,4,ok
5715534,2,ok
5715547,8,ok
5715550,8,ok
5715553,8,ok
5715574,3,ok
5715582,3,ok
5715583,2,ok
5715588,5,ok
5715592,9,ok
5715593,2,ok
5715601,8,ok
5715611,2,ok
5715616,2,ok
5715620,2,ok
5715628,2,ok
5715631,7,ok
5715659,6,ok
5715671,6,ok
5715672,7,ok
5715674,6,ok
5715675,2,ok
5715692,4,ok
5715699,8,ok
5715701,8,ok
5715704,1,ok
5715706,6,ok
5715709,3,ok
5715717,0,ok
5715730,8,ok
5715742,9,ok
5715752,5,ok
5715755,7,ok
5715781,6,ok
5715796,7,ok
5715797,2,ok
5715803,4,ok
5715811,8,ok
5715815,1,ok
5715819,6,ok
5715821,7,ok
5715829,0,ok
5715834,2,ok
5715843,2,ok
5715844,0,ok
5715847,0,ok
5715848,8,ok
5715850,4,ok
5715859,5,ok
5715868,0,ok
5715880,8,ok
5715882,3,ok
5715889,3,ok
5715900,8,ok
5715906,7,ok
5715910,0,ok
5715915,7,ok
5715916,0,ok
5715917,7,ok
5715929,5,ok
5715931,6,ok
5715933,9,ok
5715937,4,ok
5715943,3,ok
5715944,6,ok
5715949,7,ok
5715950,2,ok
5715957,9,ok
5715976,5,ok
5715980,3,ok
5715982,9,ok
5715987,5,ok
5715989,3,ok
5715993,9,ok
5715995,9,ok
5716002,2,ok
5716008,8,ok
5716009,6,ok
5716010,0,ok
5716020,8,ok
5716025,7,ok
5716040,3,ok
5716041,4,ok
5716058,0,ok
5716064,8,ok
5716078,6,ok
5716087,6,ok
5716097,3,ok
5716108,2,ok
5716113,6,ok
5716118,7,ok
5716126,9,ok
5716132,9,ok
5716138,8,ok
5716139,4,ok
5716141,3,ok
5716143,4,ok
5716144,0,ok
5716147,8,ok
5716149,1,ok
5716150,4,ok
5716163,4,ok
5716166,0,ok
5716174,9,ok
5716190,4,ok
5716204,0,ok
5716209,2,ok
5716216,8,ok
5716220,4,ok
5716223,8,ok
5716234,5,ok
5716237,5,ok
5716240,7,ok
5716244,4,ok
5716251,2,ok
5716258,5,ok
5716264,1,ok
5716265,3,ok
5716271,4,ok
5716273,6,ok
5716276,0,ok
5716278,7,ok
5716282,7,ok
5716287,9,ok
5716288,1,ok
5716289,6,ok
5716297,2,ok
5716309,6,ok
5716311,0,ok
5716313,7,ok
5716315,4,ok
5716329,6,ok
5716343,3,ok
5716348,0,ok
5716349,7,ok
5716356,2,ok
5716363,4,ok
5716366,9,ok
5716368,6,ok
5716369,7,ok
5716374,8,ok
5716383,4,ok
5716386,2,ok
5716387,9,ok
5716395,2,ok
5716406,5,ok
5716412,0,ok
5716419,1,ok
5716426,2,ok
5716428,6,ok
5716431,1,ok
5716434,1,ok
5716435,4,ok
5716436,1,ok
5716441,7,ok
5716442,4,ok
5716444,7,ok
5716451,1,ok
5716452,0,ok
5716456,9,ok
5716459,7,ok
5716477,6,ok
5716483,9,ok
5716485,7,ok
5716486,3,ok
5716487,2,ok
5716499,4,ok
5716505,3,ok
5716524,4,ok
5716528,1,ok
5716536,7,ok
5716546,2,ok
5716556,9,ok
5716559,9,ok
5716568,2,ok
5716576,2,ok
5716600,8,ok
5716605,2,ok
5716608,7,ok
5716609,5,ok
5716616,2,ok
5716623,9,ok
5716626,3,ok
5716640,4,ok
5716645,1,ok
5716648,2,ok
5716656,1,ok
5716658,7,ok
5716660,7,ok
5716663,1,ok
5716672,1,ok
5716678,9,ok
5716680,7,ok
5716681,3,ok
5716699,2,ok
5716703,0,ok
5716704,0,ok
5716725,6,ok
5716726,6,ok
5716731,2,ok
5716732,0,ok
5716749,4,ok
5716752,2,ok
5716757,3,ok
5716771,0,ok
5716827,0,ok
5716830,2,ok
5716839,0,ok
5716846,7,ok
5716859,1,ok
5716867,4,ok
5716868,9,ok
5716874,7,ok
5716879,2,ok
5716881,5,ok
5716886,1,ok
5716890,3,ok
5716898,4,ok
5716907,0,ok
5716909,8,ok
5716916,6,ok
5716922,5,ok
5716923,0,ok
5716924,2,ok
5716928,1,ok
5716929,6,ok
5716930,1,ok
5716931,6,ok
5716933,5,ok
5716937,4,ok
5716940,7,ok
5716942,9,ok
5716956,6,ok
5716961,9,ok
5716965,9,ok
5716970,7,ok
5716974,4,ok
5716979,9,ok
5716986,5,ok
5716991,8,ok
5716998,0,ok
5717002,9,ok
5717007,1,ok
5717017,9,ok
5717024,4,ok
5717028,3,ok
5717031,4,ok
5717038,0,ok
5717040,4,ok
5717042,8,ok
5717046,5,ok
5717053,9,ok
5717067,8,ok
5717070,4,ok
5717080,1,ok
5717082,8,ok
5717091,7,ok
5717096,6,ok
5717100,6,ok
5717115,5,ok
5717124,9,ok
5717125,7,ok
5717128,4,ok
5717133,7,ok
5717134,5,ok
5717137,5,ok
5717140,7,ok
5717148,8,ok
5717155,1,ok
5717165,9,ok
5717166,6,ok
5717175,9,ok
5717183,9,ok
5717186,6,ok
5717189,0,ok
5717191,9,ok
5717192,1,ok
5717193,5,ok
5717195,2,ok
5717198,3,ok
5717201,6,ok
5717204,9,ok
5717207,9,ok
5717210,6,ok
5717211,0,ok
5717225,3,ok
5717235,8,ok
5717244,1,ok
5717246,1,ok
5717254,2,ok
5717266,7,ok
5717267,0,ok
5717268,1,ok
5717272,1,ok
5717276,5,ok
5717280,9,ok
5717283,8,ok
5717284,1,ok
5717300,1,ok
5717309,6,ok
5717318,8,ok
5717329,7,ok
5717337,5,ok
5717341,7,ok
5717343,9,ok
5717354,9,ok
5717356,1,ok
5717361,4,ok
5717363,2,ok
5717367,4,ok
5717369,9,ok
5717373,2,ok
5717380,5,ok
5717386,8,ok
5717389,5,ok
5717390,3,ok
5717391,0,ok
5717395,8,ok
5717397,8,ok
5717407,9,ok
5717411,4,ok
5717414,4,ok
5717415,8,ok
5717419,2,ok
5717436,9,ok
5717438,6,ok
5717443,8,ok
5717448,3,ok
5717453,9,ok
5717461,9,ok
5717468,6,ok
5717469,9,ok
5717471,8,ok
5717499,6,ok
5717502,5,ok
5717504,6,ok
5717506,9,ok
5717509,6,ok
5717513,6,ok
5717516,4,ok
5717520,0,ok
5717522,7,ok
5717537,7,ok
5717543,2,ok
5717550,9,ok
5717552,9,ok
5717555,5,ok
5717560,9,ok
5717566,0,ok
5717585,8,ok
5717590,0,ok
5717601,3,ok
5717605,3,ok
5717607,3,ok
5717609,8,ok
5717615,8,ok
5717618,4,ok
5717621,2,ok
5717634,7,ok
5717637,0,ok
5717638,3,ok
5717639,5,ok
5717645,1,ok
5717648,2,ok
5717667,0,ok
5717671,1,ok
5717680,8,ok
5717683,8,ok
5717686,7,ok
5717712,9,ok
5717714,9,ok
5717724,0,ok
5717735,6,ok
5717749,9,ok
5717769,0,ok
5717785,7,ok
5717796,1,ok
5717802,0,ok
5717808,1,ok
5717810,0,ok
5717816,1,ok
5717827,9,ok
5717853,0,ok
5717858,1,ok
5717860,4,ok
5717861,3,ok
5717879,9,ok
5717886,0,ok
5717887,9,ok
5717888,9,ok
5717890,0,ok
5717894,0,ok
5717903,3,ok
5717906,3,ok
5717909,9,ok
5717911,9,ok
5717917,6,ok
5717919,4,ok
5717920,8,ok
5717921,2,ok
5717923,4,ok
5717927,4,ok
5717940,8,ok
5717958,3,ok
5717962,4,ok
5717963,6,ok
5717964,7,ok
5717973,0,ok
5717974,9,ok
5717975,1,ok
5717977,9,ok
5717978,6,ok
5717981,4,ok
5717988,2,ok
5717992,7,ok
5718003,1,ok
5718005,9,ok
5718007,1,ok
5718019,9,ok
5718026,8,ok
5718027,3,ok
5718029,5,ok
5718030,1,ok
5718033,2,ok
5718038,5,ok
5718041,7,ok
5718042,0,ok
5718044,9,ok
5718046,5,ok
5718048,3,ok
5718049,2,ok
5718050,4,ok
5718053,5,ok
5718056,1,ok
5718058,9,ok
5718078,3,ok
5718089,3,ok
5718098,2,ok
5718116,2,ok
5718117,7,ok
5718123,6,ok
5718134,8,ok
5718153,5,ok
5718156,3,ok
5718183,3,ok
5718186,9,ok
5718202,9,ok
5718209,8,ok
5718210,9,ok
5718213,1,ok
5718216,6,ok
5718220,0,ok
5718221,7,ok
5718223,5,ok
5718224,1,ok
5718235,5,ok
5718249,1,ok
5718255,8,ok
5718258,2,ok
5718259,5,ok
5718260,9,ok
5718264,0,ok
5718266,2,ok
5718269,9,ok
5718272,2,ok
5718279,9,ok
5718287,0,ok
5718291,0,ok
5718293,8,ok
5718303,2,ok
5718324,8,ok
5718350,7,ok
5718358,9,ok
5718360,9,ok
5718361,4,ok
5718370,1,ok
5718372,6,ok
5718375,9,ok
5718379,8,ok
5718381,8,ok
5718384,0,ok
5718387,0,ok
5718393,4,ok
5718397,0,ok
5718408,9,ok
5718412,6,ok
5718418,5,ok
5718429,0,ok
5718432,9,ok
5718437,0,ok
5718445,0,ok
5718447,4,ok
5718449,6,ok
5718453,3,ok
5718465,9,ok
5718469,1,ok
5718488,9,ok
5718495,9,ok
5718496,6,ok
5718501,2,ok
5718516,2,ok
5718517,4,ok
5718524,9,ok
5718525,8,ok
5718529,2,ok
5718538,3,ok
5718545,6,ok
5718557,2,ok
5718571,1,ok
5718573,0,ok
5718587,2,ok
5718602,8,ok
5718628,2,ok
5718632,9,ok
5718642,4,ok
5718643,1,ok
5718651,4,ok
5718658,1,ok
5718661,4,ok
5718666,2,ok
5718672,4,ok
5718674,5,ok
5718681,4,ok
5718687,4,ok
5718695,0,ok
5718696,1,ok
5718697,0,ok
5718700,9,ok
5718708,5,ok
5718723,4,ok
5718726,7,ok
5718728,1,ok
5718729,7,ok
5718733,7,ok
5718739,5,ok
5718760,5,ok
5718764,5,ok
5718766,0,ok
5718768,5,ok
5718769,7,ok
5718773,3,ok
5718779,6,ok
5718781,5,ok
5718784,3,ok
5718785,9,ok
5718794,7,ok
5718799,4,ok
5718806,1,ok
5718811,4,ok
5718816,7,ok
5718821,5,ok
5718828,6,ok
5718840,7,ok
5718843,2,ok
5718848,3,ok
5718849,6,ok
5718860,0,ok
5718861,6,ok
5718866,9,ok
5718867,0,ok
5718868,0,ok
5718877,4,ok
5718881,1,ok
5718896,4,ok
5718915,8,ok
5718932,3,ok
5718949,7,ok
5718952,4,ok
5718960,4,ok
5718963,6,ok
5718967,4,ok
5718976,8,ok
5718977,7,ok
5718983,5,ok
5718993,7,ok
5718996,8,ok
5718997,4,ok
5719003,2,ok
5719007,0,ok
5719011,1,ok
5719023,9,ok
5719025,1,ok
5719026,1,ok
5719041,5,ok
5719043,6,ok
5719057,3,ok
5719069,0,ok
5719081,5,ok
5719089,1,ok
5719103,6,ok
5719105,4,ok
5719111,2,ok
5719121,6,ok
5719126,4,ok
5719130,0,ok
5719137,1,ok
5719140,2,ok
5719147,3,ok
5719151,1,ok
5719177,7,ok
5719178,0,ok
5719184,4,ok
5719193,0,ok
5719211,7,ok
5719215,6,ok
5719225,7,ok
5719228,6,ok
5719229,4,ok
5719235,1,ok
5719247,4,ok
5719254,4,ok
5719256,2,ok
5719260,7,ok
5719269,5,ok
5719278,4,ok
5719279,4,ok
5719285,4,ok
5719288,8,ok
5719293,0,ok
5719295,6,ok
5719301,9,ok
5719306,1,ok
5719320,0,ok
5719324,3,ok
