comment_id,nc_male,nc_female,nc_LGBTQ,nc_christian,nc_muslim,nc_other_religions,nc_black,nc_white
5254325,0,0,0,0,0,1,0,0
5254336,0,1,0,0,0,0,0,0
5254359,0,0,0,0,0,0,0,0
5254394,0,0,0,0,0,0,0,0
5254399,0,0,0,0,0,0,0,0
5254443,0,0,0,0,0,0,0,0
5254520,0,0,0,0,0,0,0,0
5254550,1,0,0,0,0,0,0,0
5254553,0,0,0,0,0,0,0,0
5254565,0,0,0,0,0,0,0,0
5254605,0,0,0,0,0,0,0,0
5254609,0,1,0,0,0,0,0,0
5254610,0,0,0,0,0,0,0,0
5254614,0,0,0,0,0,0,0,0
5254629,0,0,0,0,0,0,0,0
5254636,0,0,0,0,0,0,0,0
5254663,0,0,0,0,0,0,0,0
5254673,0,0,0,0,0,0,1,0
5254681,0,0,0,0,0,0,0,0
5254715,0,1,0,0,0,0,0,0
5254724,0,0,0,0,0,0,0,0
5254739,0,0,0,0,0,0,0,0
5254761,0,0,0,0,0,0,0,0
5254787,0,0,0,0,0,0,0,0
5254818,0,0,0,0,0,0,0,0
5254830,0,0,0,0,0,0,0,1
5254869,0,0,0,0,0,0,0,0
5254870,0,0,0,0,0,0,0,0
5254873,0,0,0,0,0,0,0,0
5254895,0,0,0,0,0,0,0,0
5254931,0,0,0,0,0,0,0,0
5255115,0,0,0,0,0,0,0,0
5255121,0,0,0,0,0,0,0,0
5255128,0,0,0,0,1,0,0,0
5255132,0,0,0,0,0,0,0,0
5255140,0,0,0,0,0,0,0,0
5255162,0,0,0,0,0,0,0,0
5255243,0,0,0,0,0,0,0,0
5255268,0,0,0,0,0,0,0,0
5255328,0,0,0,0,0,0,0,0
5255341,0,0,0,0,0,0,0,0
5255379,0,0,0,0,0,0,0,0
5255401,0,0,0,0,0,0,0,0
5255436,0,0,0,0,1,0,0,0
5255489,0,0,0,0,0,0,0,0
5255501,0,0,0,0,0,0,0,0
5255551,0,0,0,0,0,0,0,0
5255572,0,0,0,0,0,0,0,0
5255594,0,0,0,0,0,0,0,0
5255617,0,0,0,1,0,0,0,0
5255635,0,0,0,1,0,0,0,0
5255663,0,1,0,0,0,0,0,0
5255690,0,0,0,0,1,0,0,1
5255748,0,0,0,0,0,0,0,0
5255785,0,0,0,0,0,0,0,0
5255812,0,0,0,0,0,0,0,0
5255857,0,0,0,0,0,0,0,0
5255878,0,0,0,0,0,0,0,0
5255922,0,0,0,0,0,0,0,0
5255935,0,0,0,0,0,0,0,0
5255981,0,0,0,0,0,0,0,0
5255993,0,0,0,0,0,0,0,0
5256081,0,0,0,0,0,0,0,0
5256142,0,0,0,0,0,0,0,0
5256147,0,0,0,0,0,0,1,0
5256150,0,1,0,0,0,0,0,0
5256218,0,0,0,0,0,0,0,0
5256235,0,0,0,0,0,0,0,0
5256242,0,0,0,0,0,0,0,0
5256257,0,0,1,0,0,0,0,0
5256274,0,0,0,0,0,0,0,0
5256304,0,0,0,0,0,0,0,0
5256310,0,0,0,0,0,0,0,0
5256315,0,0,0,0,0,0,0,0
5256337,0,0,0,0,0,0,0,0
5256393,0,0,0,0,0,0,0,0
5256475,0,0,0,0,0,0,0,0
5256480,0,0,0,0,0,0,0,0
5256485,1,1,0,0,0,0,0,0
5256494,0,0,0,0,0,0,0,0
5256549,0,0,0,0,0,0,0,0
5256586,0,0,0,0,0,0,0,0
5256591,0,0,0,0,0,0,0,0
5256627,0,0,0,0,0,0,0,0
5256629,0,0,0,0,0,0,0,0
5256632,0,0,0,0,0,0,0,0
5256746,0,0,0,0,0,0,0,0
5256754,0,0,0,0,0,0,0,0
5256782,0,0,0,0,0,0,0,0
5256794,0,0,0,0,0,0,0,0
5256817,0,0,0,0,0,0,0,0
5257029,0,0,0,0,0,0,0,0
5257049,0,1,0,0,0,0,0,0
5257051,0,0,0,0,0,0,0,0
5257083,0,0,0,0,0,0,0,0
5257104,0,1,0,0,0,0,0,0
5257110,0,0,0,0,0,0,0,0
5257129,0,0,0,0,0,0,0,0
5257135,0,0,0,0,0,0,0,0
5257157,0,0,0,0,0,0,0,0
5257165,0,0,0,0,0,0,1,0
5257264,0,0,0,0,0,0,0,0
5257276,0,0,0,0,0,0,0,0
5257285,0,0,0,0,0,0,0,0
5257308,1,1,0,0,0,0,0,0
5257348,0,0,0,0,0,0,0,0
5257366,0,0,0,0,0,0,0,0
5257385,0,0,0,0,0,0,0,0
5257472,1,0,0,0,1,0,0,1
5257499,0,0,0,0,0,0,0,0
5257501,0,0,0,0,0,0,0,0
5257517,0,0,0,0,0,0,0,0
5257581,0,1,0,0,0,0,0,0
5257617,0,0,0,0,0,0,0,0
5257620,0,0,0,0,0,0,0,0
5257632,0,0,0,0,0,0,0,1
5257642,0,0,0,0,0,0,0,0
5257660,0,1,0,0,0,0,0,0
5257695,0,0,0,0,0,1,0,0
5257728,0,0,0,0,0,0,0,0
5257791,0,0,0,0,0,0,0,0
5257807,0,0,0,0,0,0,0,0
5257862,0,0,0,0,0,0,0,0
5257962,0,1,0,0,0,0,0,0
5257994,0,0,0,0,0,0,0,0
5258031,0,0,0,0,0,0,0,0
5258079,0,0,0,0,0,0,0,0
5258133,1,0,0,0,0,0,0,0
5258217,0,0,0,0,0,0,0,0
5258238,0,0,0,0,0,0,0,0
5258249,1,0,0,0,0,0,0,0
5258275,0,0,0,0,0,0,0,0
5258303,0,0,0,0,0,0,0,0
5258324,1,1,0,0,0,0,0,0
5258331,1,0,0,0,0,0,0,0
5258402,0,0,0,0,0,0,0,0
5258419,0,0,0,0,0,0,0,0
5258425,0,0,0,0,0,0,0,0
5258446,0,0,0,0,0,0,0,0
5258447,1,0,0,0,0,0,0,0
5258454,0,0,0,0,0,0,0,0
5258455,0,1,0,1,0,0,0,0
5258457,0,0,0,0,0,0,0,0
5258491,1,0,0,0,0,0,0,0
5258581,0,0,0,0,0,0,0,0
5258612,0,0,0,0,0,0,0,0
5258618,0,0,0,0,0,1,1,0
5258632,0,0,0,0,0,0,0,0
5258712,0,0,0,0,0,0,0,0
5258778,0,0,0,0,0,0,0,0
5258812,0,0,0,0,0,0,0,0
5258846,0,0,0,0,0,0,0,0
5258900,0,0,0,0,0,0,0,1
5258909,0,0,0,0,0,0,0,0
5258937,0,0,0,0,0,0,0,1
5258941,0,0,0,0,0,0,0,0
5258981,0,0,0,0,0,0,0,0
5259011,0,0,0,0,0,0,0,0
5259028,0,0,0,0,0,0,0,0
5259050,0,0,0,0,0,0,0,0
5259053,0,0,0,0,0,0,0,0
5259068,0,0,0,0,0,0,0,0
5259097,0,0,0,0,0,0,0,1
5259144,0,0,0,0,0,0,0,0
5259150,0,0,0,0,0,0,0,0
5259175,0,0,0,0,0,0,1,0
5259185,0,1,0,0,0,0,0,0
5259189,0,0,0,0,0,0,0,0
5259240,0,1,0,0,0,0,0,0
5259323,0,0,0,0,0,0,0,0
5259360,0,0,0,0,0,0,0,0
5259366,0,0,0,0,0,0,0,1
5259388,0,0,0,0,0,0,0,0
5259401,0,0,0,0,0,0,0,0
5259405,0,0,0,0,0,0,0,0
5259527,0,0,0,0,0,0,0,1
5259560,0,1,0,0,0,0,0,0
5259571,0,0,0,0,0,0,0,0
5259585,0,0,0,0,0,0,0,0
5259632,0,0,0,0,0,0,0,0
5259642,0,0,0,0,0,0,0,0
5259647,0,0,0,0,0,0,0,0
5259763,0,1,0,0,0,0,0,0
5259766,0,0,0,0,0,0,0,0
5259769,1,0,0,0,0,0,0,1
5259773,0,0,0,0,0,0,0,0
5259774,0,0,0,0,0,0,0,0
5259777,0,1,0,0,0,0,0,0
5259780,0,0,0,0,0,0,0,0
5259915,1,0,0,0,0,0,0,0
5259932,0,0,0,1,0,0,0,0
5259955,0,0,0,0,0,0,0,0
5259984,0,0,0,0,1,0,0,0
5260020,1,0,0,0,0,0,0,0
5260037,0,0,0,0,0,0,0,0
5260070,0,0,0,1,0,0,0,0
5260088,0,0,0,0,0,0,0,0
5260116,0,1,0,0,0,0,0,0
5260137,0,0,0,0,0,0,0,0
5260206,0,0,0,0,0,0,0,0
5260366,0,0,0,0,0,0,0,0
5260383,1,0,0,0,1,0,1,0
5260390,1,0,0,0,0,0,0,0
5260438,0,0,0,0,0,0,0,0
5260474,1,0,0,1,0,0,0,0
5260484,0,0,0,0,0,0,0,0
5260513,0,0,0,0,0,0,0,0
5260524,0,0,0,0,0,0,0,0
5260551,0,0,0,0,0,0,0,0
5260569,0,0,0,0,0,0,0,0
5260619,0,0,0,0,0,1,0,0
5260713,0,0,0,0,0,0,0,0
5260728,0,0,0,0,0,0,0,0
5260736,0,0,0,0,0,0,0,0
5260779,0,0,0,0,0,0,0,0
5260842,0,0,0,1,0,0,0,0
5260847,0,0,0,0,0,0,0,0
5260849,0,0,0,0,0,0,0,0
5260954,0,0,0,0,0,0,0,0
5260976,0,0,0,0,0,0,0,0
5261061,0,0,0,1,0,0,0,0
5261118,1,1,0,0,0,1,0,0
5261130,1,0,0,0,0,0,0,0
5261217,0,0,0,0,0,0,0,0
5261251,0,0,1,0,0,0,0,0
5261300,1,0,0,0,0,0,0,0
5261328,0,0,0,0,1,0,0,0
5261377,0,0,0,0,0,0,0,0
5261402,0,0,0,0,0,0,0,0
5261482,1,0,0,0,0,0,0,0
5261498,0,0,0,0,0,0,0,0
5261512,1,0,0,0,0,0,0,0
5261526,0,0,0,0,0,0,0,0
5261547,0,0,0,1,0,0,0,0
5261564,0,0,0,0,0,0,0,0
5261605,0,1,0,0,0,0,1,0
5261621,0,0,0,0,0,0,0,0
5261623,0,1,0,0,0,0,0,0
5261648,0,0,0,0,0,0,0,0
5261653,0,1,0,0,0,0,0,0
5261702,1,0,0,0,0,0,0,0
5261709,0,0,0,0,0,0,0,1
5261733,0,1,0,0,0,0,0,0
5261776,0,1,0,0,0,0,0,0
5261824,1,1,0,0,0,0,0,0
5261993,0,0,0,0,0,0,0,0
5262001,0,0,0,0,0,0,0,0
5262003,0,0,0,0,0,0,0,0
5262049,0,0,0,0,0,0,0,0
5262065,0,0,0,1,0,0,0,0
5262131,0,0,0,0,0,0,0,0
5262171,0,0,0,0,0,0,0,0
5262268,0,0,0,0,0,0,0,0
5262282,0,0,0,0,0,0,0,0
5262294,0,0,0,0,0,0,0,0
5262296,0,0,0,0,0,0,0,0
5262304,0,0,0,0,0,0,0,0
5262399,0,0,0,0,1,0,0,1
5262430,0,1,0,0,0,0,0,0
5262438,0,0,0,0,0,0,0,0
5262441,0,0,0,0,0,0,0,0
5262465,0,0,0,0,0,0,0,0
5262482,0,0,0,0,0,0,0,0
5262500,0,0,0,0,0,0,0,0
5262522,0,0,0,0,0,0,0,0
5262558,0,0,0,0,0,0,0,0
5262603,0,0,0,0,0,0,0,0
5262636,0,0,0,0,0,0,1,0
5262638,0,0,0,0,0,0,0,0
5262743,0,0,0,0,0,0,0,0
5262791,0,0,0,0,0,0,0,0
5262799,0,0,0,0,0,0,0,0
5262806,0,0,0,0,0,0,0,0
5262870,0,0,0,0,0,0,0,0
5262893,0,0,0,0,0,0,0,0
5262903,0,0,0,0,0,0,0,0
5262915,0,0,0,0,0,0,0,0
5262917,0,0,0,0,0,0,0,0
5262935,0,0,0,0,0,0,0,0
5263028,0,0,0,0,0,0,0,0
5263041,0,0,0,0,0,0,0,0
5263046,0,0,0,0,0,0,0,0
5263050,0,0,0,0,0,0,0,0
5263051,1,0,0,0,0,0,0,0
5263112,0,0,0,0,0,0,0,1
5263114,0,0,0,0,0,0,0,0
5263188,0,0,0,0,0,0,0,0
5263191,0,0,0,0,0,0,0,0
5263231,0,0,0,0,0,0,0,0
5263249,0,1,0,0,0,0,0,0
5263256,0,0,0,0,0,0,0,0
5263342,0,0,0,0,0,0,0,0
5263435,0,0,0,0,0,0,0,0
5263467,0,0,0,0,0,0,0,0
5263531,0,0,0,0,0,0,0,0
5263598,0,0,0,0,0,0,0,0
5263671,0,1,0,0,0,0,0,0
5263698,0,1,0,0,0,0,0,0
5263707,0,1,0,0,0,0,0,0
5263741,0,0,0,0,0,0,0,0
5263756,0,0,0,0,0,0,0,0
5263759,0,0,0,0,0,0,0,0
5263815,0,0,0,0,0,0,0,0
5263841,0,0,0,1,0,0,0,0
5263844,1,0,0,0,0,0,0,0
5263847,0,0,0,0,0,0,0,0
5263853,0,0,0,0,0,0,0,0
5263955,0,0,0,0,0,0,0,1
5263992,0,0,0,0,0,0,0,0
5264083,1,0,0,0,0,0,1,1
5264189,0,0,0,1,0,0,0,0
5264209,0,0,0,0,0,0,0,0
5264272,0,0,0,0,0,0,0,0
5264280,0,0,0,0,0,0,0,0
5264284,1,0,0,0,0,0,0,0
5264294,0,0,0,0,0,0,0,0
5264299,0,0,0,0,0,0,0,0
5264328,0,0,0,0,0,0,0,0
5264357,0,0,0,0,0,0,0,0
5264399,0,0,0,0,0,0,0,0
5264434,0,0,0,0,0,0,0,0
5264492,0,0,0,0,0,0,0,0
5264493,0,0,0,0,0,0,0,0
5264506,0,0,0,0,0,0,0,0
5264533,1,0,0,0,0,0,0,0
5264553,0,0,0,0,0,0,0,0
5264610,0,0,0,0,1,0,0,0
5264616,0,0,0,0,0,0,0,0
5264666,0,1,0,0,0,0,0,0
5264725,1,0,0,0,0,0,0,0
5264799,0,0,0,0,0,0,0,0
5264884,1,0,0,0,0,0,0,0
5264893,1,0,0,0,0,0,0,0
5264989,0,0,0,0,0,0,0,1
5265032,0,0,0,0,0,0,0,0
5265076,0,0,0,0,0,0,0,0
5265181,0,0,0,0,0,0,0,0
5265206,0,0,0,1,0,0,0,0
5265225,0,0,0,0,0,0,0,0
5265231,0,0,0,0,0,0,0,0
5265240,0,0,0,0,0,0,0,0
5265269,0,0,0,0,0,0,0,0
5265275,0,0,0,0,0,0,0,0
5265380,0,0,0,0,0,0,0,0
5265427,0,0,0,0,0,0,0,0
5265436,0,0,0,0,0,0,0,1
5265521,1,0,0,1,0,0,0,0
5265542,0,0,0,0,0,0,0,0
5265617,0,0,0,0,0,0,0,0
5265646,0,0,0,0,0,0,0,0
5265655,1,0,0,0,0,0,0,0
5265682,0,0,0,0,0,0,0,0
5265685,0,0,0,0,0,0,0,0
5265698,1,0,0,0,0,0,0,0
5265822,1,0,0,0,0,0,0,0
5265881,0,0,0,0,0,0,0,0
5265884,0,0,0,0,0,0,0,0
5265898,1,0,0,0,0,0,0,0
5265954,0,0,0,0,0,0,0,0
5265963,0,0,0,0,0,0,0,0
5266011,0,0,0,0,0,0,0,0
5266018,0,0,0,0,0,0,0,0
5266047,1,0,0,0,0,0,0,0
5266076,0,0,0,1,0,0,0,0
5266088,0,0,0,0,0,0,0,0
5266124,0,1,0,0,0,0,0,0
5266129,0,0,0,0,0,0,0,0
5266159,0,0,0,0,0,1,0,0
5266162,0,0,0,0,0,0,0,0
5266245,0,0,0,0,0,0,0,0
5266248,0,0,0,0,0,0,0,0
5266278,0,0,0,0,0,0,0,0
5266284,0,0,0,0,0,0,0,0
5266285,1,0,0,0,0,0,0,0
5266324,0,0,0,0,0,0,0,0
5266344,1,0,0,0,0,0,0,0
5266391,0,0,0,0,0,0,0,0
5266405,1,0,0,0,0,0,0,0
5266451,0,0,0,0,0,0,0,0
5266472,1,0,0,1,0,0,0,0
5266534,0,1,0,0,0,0,0,0
5266568,0,0,0,0,0,0,0,0
5266611,0,0,0,0,0,0,0,0
5266640,0,0,0,0,0,0,0,0
5266663,1,0,0,0,0,0,0,0
5266677,0,0,0,0,0,0,0,0
5266696,0,0,0,0,0,0,0,0
5266762,0,0,0,0,0,0,0,0
5266855,0,1,0,0,0,0,0,0
5266865,0,0,0,0,0,0,0,0
5266880,0,0,0,0,0,0,0,0
5266910,0,0,0,0,0,0,0,0
5266917,0,0,0,0,0,0,0,0
5266969,1,0,0,0,0,0,0,1
5267002,0,1,0,0,0,0,0,0
5267004,0,0,0,0,0,0,0,0
5267018,0,0,0,0,0,0,0,0
5267035,1,0,0,0,0,0,0,0
5267063,0,0,0,0,0,0,0,0
5267074,0,0,0,0,0,0,0,0
5267101,0,0,0,0,0,0,0,0
5267136,0,0,0,0,0,0,0,0
5267146,0,0,0,0,0,0,0,0
5267152,0,0,0,0,0,0,0,0
5267190,1,0,0,0,0,0,0,0
5267241,0,0,0,0,0,0,0,0
5267278,1,1,0,0,0,0,0,0
5267294,0,0,0,0,0,0,0,0
5267364,1,0,0,0,0,0,0,0
5267414,0,0,0,0,0,0,0,0
5267567,0,1,0,0,1,0,0,0
5267594,0,0,0,0,0,0,0,0
5267607,0,0,0,0,0,0,0,0
5267616,0,0,0,0,0,0,0,0
5267666,0,0,0,0,0,0,0,1
5267717,0,0,0,1,0,0,0,0
5267727,0,0,0,0,0,0,0,0
5267728,0,0,0,0,0,0,0,0
5267751,1,0,0,0,0,0,0,0
5267762,0,0,0,0,0,0,0,0
5267780,1,0,0,0,0,0,0,0
5267812,0,0,0,0,0,1,0,0
5267844,0,0,0,0,0,0,0,0
5267858,0,0,0,0,0,0,0,0
5267947,0,0,0,0,0,0,0,0
5268040,0,0,0,0,0,0,0,0
5268056,0,0,0,0,0,0,0,0
5268072,0,0,0,0,1,0,0,0
5268153,0,0,0,0,0,0,0,0
5268176,1,0,0,0,0,0,1,1
5268193,1,0,0,0,0,0,0,0
5268219,1,0,0,0,0,0,0,0
5268221,0,0,0,0,1,0,0,0
5268237,0,0,0,0,0,0,0,0
5268240,0,1,0,0,0,0,0,0
5268244,0,0,0,0,0,0,0,0
5268265,0,0,0,0,1,0,1,1
5268291,0,0,0,0,0,0,0,0
5268302,0,1,0,0,0,0,0,0
5268380,0,1,1,0,0,0,0,0
5268411,0,1,0,0,0,0,0,0
5268423,0,0,0,0,0,0,0,0
5268443,0,0,0,0,0,0,0,1
5268448,0,0,0,0,0,0,0,0
5268455,0,0,0,0,0,0,0,0
5268458,0,0,0,0,0,0,0,0
5268461,1,0,0,0,0,0,0,0
5268515,0,0,0,0,0,0,1,0
5268552,0,0,0,0,0,0,0,0
5268625,0,0,0,0,0,0,0,1
5268640,0,0,0,0,0,0,0,0
5268641,0,0,0,0,0,0,0,0
5268680,0,0,0,0,0,0,0,0
5268691,0,0,0,0,0,0,0,0
5268717,0,0,0,0,0,0,1,0
5268728,0,1,0,0,0,0,0,0
5268734,0,0,0,0,0,0,0,0
5268791,0,0,0,0,0,0,0,0
5268801,0,1,0,0,0,0,0,0
5268837,0,0,0,0,0,1,0,0
5268842,0,0,0,1,0,0,0,0
5268844,0,0,0,0,0,0,0,0
5268861,0,0,0,0,0,0,0,0
5268952,0,0,0,0,0,0,0,0
5268968,0,1,0,0,0,0,0,1
5268981,0,0,0,1,0,0,0,0
5269043,0,0,0,0,0,0,0,0
5269051,0,0,0,0,0,0,0,0
5269053,0,0,0,0,0,0,0,0
5269077,0,0,0,0,0,0,0,0
5269110,0,0,0,0,0,0,0,0
5269154,0,0,0,0,0,0,0,0
5269163,0,0,0,0,0,0,0,0
5269167,1,0,0,0,0,0,1,0
5269179,0,0,0,0,0,0,0,0
5269280,1,0,0,0,0,0,0,0
5269281,0,0,0,0,0,0,0,0
5269331,1,0,0,0,0,0,0,0
5269357,1,0,0,0,0,0,0,0
5269360,0,0,0,0,0,0,0,0
5269393,0,0,0,0,0,0,0,0
5269431,0,0,0,0,0,0,0,0
5269485,0,1,0,0,0,0,0,0
5269501,0,0,0,0,0,0,0,0
5269514,0,0,0,0,0,0,0,0
5269539,0,1,0,0,0,0,0,0
5269557,0,0,0,0,0,0,0,0
5269629,0,0,0,0,0,0,0,0
5269638,0,0,0,0,0,0,0,0
5269709,0,0,0,0,0,0,0,0
5269719,0,1,0,0,0,0,0,0
5269722,0,0,0,0,0,1,1,0
5269723,0,0,0,0,0,0,0,0
5269742,0,0,0,0,0,0,0,0
5269783,0,0,0,0,0,0,0,0
5269804,0,0,0,0,0,0,0,0
5269823,0,0,0,0,0,0,0,0
5269841,0,0,0,0,0,0,0,0
5269848,0,0,0,0,0,0,0,0
5269936,0,0,0,0,0,0,0,0
5270067,0,0,0,0,0,0,0,0
5270102,0,0,0,0,0,0,0,0
5270143,0,0,0,0,0,0,0,0
5270160,0,0,0,0,0,0,0,1
5270168,0,0,0,1,0,0,0,0
5270214,0,0,0,0,0,0,0,0
5270283,0,0,0,0,0,0,0,0
5270284,0,1,0,0,0,0,0,0
5270301,0,0,0,1,0,0,0,0
5270384,0,0,0,0,0,0,0,0
5270431,1,0,0,0,0,0,0,0
5270439,0,0,0,0,0,0,0,0
5270469,0,0,0,0,0,0,0,0
5270476,0,0,0,0,0,0,0,0
5270497,0,0,0,0,0,0,0,0
5270507,0,1,0,0,0,0,0,0
5270527,0,0,0,0,0,0,0,0
5270685,0,0,0,0,0,0,0,0
5270691,0,0,0,0,0,0,0,0
5270693,0,0,0,0,0,0,0,0
5270705,0,0,0,0,0,0,0,0
5270759,0,0,0,0,0,0,0,0
5270769,0,0,0,0,0,0,0,0
5270910,0,0,0,0,0,0,0,0
5270919,0,0,0,0,0,0,0,0
5270944,0,0,0,1,0,0,0,1
5270996,0,1,0,0,0,0,0,0
5271032,0,0,0,0,0,0,0,0
5271033,0,0,0,0,0,0,0,0
5271045,0,0,0,0,0,0,0,0
5271086,0,0,0,0,0,0,0,0
5271117,0,0,0,0,0,0,0,0
5271133,0,0,0,0,0,0,0,0
5271135,1,0,0,0,0,0,0,0
5271148,0,0,0,0,0,0,0,0
5271161,0,0,0,0,0,0,0,0
5271211,0,0,0,0,0,0,0,0
5271240,0,1,0,0,0,0,0,0
5271245,1,0,0,0,0,0,0,1
5271246,0,0,0,0,0,0,0,0
5271253,1,0,0,0,0,0,0,0
5271308,1,1,0,0,0,0,0,1
5271345,1,0,0,0,0,0,0,0
5271401,0,0,0,0,0,0,0,0
5271448,0,0,0,0,0,0,0,0
5271497,0,0,0,0,0,0,0,0
5271505,0,1,0,0,0,0,1,0
5271510,0,0,0,0,0,0,0,0
5271540,0,1,0,0,0,0,0,0
5271547,0,1,0,0,0,0,0,0
5271560,0,0,0,1,0,0,0,0
5271587,0,0,0,0,0,0,0,0
5271613,0,0,0,0,1,0,0,1
5271615,0,0,0,0,0,0,0,0
5271637,0,0,0,0,0,0,0,0
5271672,0,0,0,0,0,0,1,0
5271695,0,0,0,0,0,0,1,0
5271742,0,0,0,0,0,0,0,0
5271755,0,0,0,0,0,0,0,0
5271769,0,0,0,0,0,0,0,0
5271788,0,1,0,0,0,0,0,0
5271868,0,0,0,0,0,0,0,0
5271919,0,0,0,0,0,0,0,0
5271939,0,0,0,0,0,0,0,0
5271943,0,0,0,0,0,0,0,0
5272075,0,1,0,0,0,0,0,0
5272119,0,0,0,0,0,0,0,0
5272163,0,0,0,1,0,0,0,0
5272219,0,0,0,0,0,0,0,0
5272305,0,0,0,0,0,0,0,0
5272350,0,0,0,0,0,0,0,0
5272393,0,0,0,0,0,0,0,0
5272448,0,0,0,0,0,0,0,0
5272498,0,0,0,0,0,0,0,0
5272525,0,0,0,0,0,1,0,0
5272549,0,0,0,0,0,0,0,0
5272601,0,0,0,0,0,0,0,0
5272633,0,0,0,1,0,0,0,0
5272666,0,0,1,1,1,0,0,0
5272678,0,0,0,0,0,0,0,0
5272713,0,0,0,0,0,0,0,0
5272770,0,0,0,0,0,0,0,1
5272803,0,0,0,1,0,0,0,0
5272845,0,0,0,0,0,0,0,0
5272846,0,0,0,0,0,0,0,0
5272953,0,0,0,1,0,0,0,0
5272972,0,1,0,0,0,0,0,0
5272981,0,0,0,0,0,0,0,0
5273020,0,0,0,0,0,0,0,0
5273059,0,0,0,0,0,0,0,0
5273088,0,0,1,0,1,0,1,0
5273101,0,0,0,0,0,0,0,0
5273102,1,0,0,0,0,0,0,0
5273113,0,0,0,0,0,0,0,0
5273130,0,0,0,0,0,0,0,0
5273203,0,0,0,0,0,0,1,1
5273209,0,0,0,0,0,0,0,0
5273236,0,1,0,0,0,0,1,0
5273243,0,0,0,0,0,0,0,0
5273253,0,0,0,0,0,0,0,0
5273280,0,0,0,0,0,0,0,0
5273354,0,0,0,0,1,0,0,0
5273363,0,0,0,0,0,0,0,0
5273419,0,0,0,0,0,0,0,0
5273445,0,0,0,0,0,0,0,0
5273455,0,0,0,0,0,0,0,0
5273467,0,0,0,0,0,0,0,0
5273542,0,0,0,0,0,0,0,0
5273548,0,0,0,0,0,0,0,0
5273582,0,0,0,0,0,0,0,0
5273585,0,1,0,1,0,0,0,0
5273608,0,0,0,0,0,0,0,0
5273611,0,0,0,0,0,0,0,0
5273756,0,0,0,0,0,0,0,0
5273764,0,0,0,0,0,0,0,0
5273765,0,1,0,0,0,0,0,0
5273796,0,0,0,0,0,0,0,0
5273906,0,0,0,0,0,0,0,0
5273985,0,0,0,0,0,0,0,0
5273988,0,0,0,0,0,0,0,0
5274019,0,0,0,0,0,0,0,0
5274034,0,0,0,0,0,0,0,0
5274055,0,0,0,0,0,0,0,0
5274105,0,1,0,0,0,0,0,0
5274149,0,0,0,0,0,0,0,0
5274194,0,0,0,0,0,0,0,0
5274208,1,0,0,0,0,0,0,0
5274233,0,0,0,0,0,0,0,0
5274261,0,0,0,0,0,0,0,0
5274288,0,0,0,0,0,0,0,0
5274343,0,0,0,0,0,0,0,0
5274356,0,1,0,0,0,0,0,0
5274367,0,0,0,0,0,0,0,0
5274395,0,0,0,0,0,0,0,0
5274410,0,1,0,0,0,0,0,0
5274434,0,0,0,0,0,0,0,0
5274482,0,0,0,0,0,0,0,0
5274586,0,0,0,0,0,0,0,0
5274632,0,1,0,0,0,0,0,0
5274667,0,0,0,0,0,0,0,0
5274672,0,0,0,0,0,0,0,0
5274711,0,0,0,0,0,0,0,0
5274720,0,0,0,0,0,0,0,0
5274725,0,0,0,0,0,0,0,0
5274770,0,0,0,0,0,0,0,0
5274787,1,0,0,0,0,0,0,0
5274795,0,0,0,0,0,0,0,0
5274820,0,0,1,0,0,0,0,0
5274912,0,0,0,0,0,0,0,0
5274994,0,0,0,0,0,0,0,0
5274995,0,0,0,0,0,0,0,0
5274998,0,0,0,0,0,0,0,0
5275004,0,0,0,0,0,0,0,0
5275031,0,0,0,0,0,0,0,0
5275065,0,0,0,0,0,0,0,0
5275071,0,1,0,0,0,0,0,0
5275117,0,0,0,0,0,0,0,0
5275158,0,0,0,0,0,0,0,0
5275191,0,0,0,1,0,0,0,0
5275215,0,0,0,0,0,0,0,0
5275218,0,0,0,0,0,0,0,0
5275231,0,0,0,0,0,0,0,0
5275232,0,0,0,0,0,0,0,0
5275237,0,0,0,0,0,0,0,0
5275254,0,0,0,0,0,0,0,0
5275331,0,0,0,0,0,0,0,0
5275350,0,0,0,0,0,0,0,0
5275364,0,0,0,0,0,0,0,0
5275366,0,0,0,0,0,0,0,0
5275434,0,0,0,0,0,0,0,0
5275486,0,0,0,0,0,0,0,0
5275496,0,0,0,0,0,0,0,0
5275510,0,0,0,0,0,0,0,0
5275604,0,0,0,0,0,0,0,0
5275613,0,0,0,0,0,0,0,0
5275660,0,0,0,0,0,0,0,0
5275829,1,0,0,0,0,0,0,0
5275848,0,0,0,0,0,0,0,1
5275883,0,1,0,1,0,0,0,1
5275939,0,1,0,0,0,0,0,0
5275948,0,0,0,0,0,0,0,0
5275969,0,0,0,0,0,0,0,0
5275971,0,0,0,0,0,0,0,0
5275991,0,0,0,0,0,0,0,0
5276011,0,0,0,0,0,0,0,0
5276039,0,0,0,0,0,0,0,0
5276048,0,0,0,0,0,0,0,0
5276067,0,0,0,0,0,0,0,0
5276090,0,0,0,0,0,0,0,0
5276103,0,0,0,0,0,0,0,0
5276164,0,0,0,0,0,0,0,0
5276207,0,0,0,0,0,0,0,0
5276215,0,0,0,0,0,0,0,0
5276241,0,0,0,0,0,0,0,0
5276253,0,0,0,0,0,0,0,0
5276276,0,0,0,0,0,0,0,0
5276289,0,0,0,0,0,0,0,0
